Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,가중치,1,1.1,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37
,MCO,Moody's,NYSE,"상사,자본재",45627,2000,485.04,0.005952257502540581,0,87016.18,0.628,0.4705740866520024,97.68555079733795,36.05527773871435,PER (3),0.024188552035346866,21.48730346041797,PBR (3),-0.05138553234731125,0.23801065719360567,0.1219512195121952,0.1253196930946292,-0.08973322554567498,0.07400611996136187,Sales (3),4.871931910163455,0.024188552035346866,-0.05138553234731125,1135,35.20375000000001,22.651250000000005,13.452676845675448,473.58467250594714,-0.023617284129253013,22.573330380589553,511.31414978332924,0.054169037158438904
,SHW,Sherwin Williams,NYSE,"건설,건축관련",45627,1884,346.6,0.007851119511486093,0,86418.93,0.6481,0.17765721049405397,42.58858522013143,31.00280421227369,PER (3),-0.05504463863226461,19.640128331699074,PBR (2),-0.010167721966846788,0.07203791469194311,0.12113174182139692,0.13564668769716093,-0.0663716814159292,0.03403896211733799,Sales (3),9.108034523908762,-0.05504463863226461,-0.0967460382087233,956,32.80875,21.743750000000002,11.179633868822249,366.789812693722,0.058251046433127396,17.64754252855819,383.7237528553372,0.10710834638008415
,RCL,Royal Caribbean Group,NYSE,"호텔,레저서비스",45627,1985,314.05,-0.018930992471338004,0,85304.66,0.4249,0.284057857894045,-4.672063128469285,21.289695307374995,PER (5),0.009468720122095542,8.334377916350713,PBR (5),0.01638755077447729,0.4314442413162706,0.1641123882503193,0.15304443225452546,,0.09196639492864302,Sales (3),2.314942901033984,0.13436142942108886,0.510193053925384,1782,18.768,5.51875,14.751267947513062,276.85179683892517,-0.11844675421453543,37.68127665340016,207.95354553095214,-0.3378330026080174
,601899.SS,Zijin Mining Group Company Limited,Shanghai,"비철,목재등",45627,2000,CN¥ 29.44,,0,85142.90349768227,0.26,0.18316169216652545,56.88489135423035,18.468901209592612,PER (3),0.040354947730889545,4.63840859552815,PBR (5),0.03767530101300909,0.42016806722689076,0.14201183431952663,0.08290155440414504,0,0.09801691890919653,Sales (3),1.8842564544088878,0.040354947730889545,0.32810553916339313,1591,17.752499999999998,3.4924999999999997,1.59403094238812,28.298034304745098,-0.0387895956268649,6.347004450703815,22.16691304408307,-0.2470477906221783
,RBLX,Roblox Class A,NYSE,소프트웨어,45627,2004,122.69,-0.08097378277153555,0,85054.43,-2.3484,-0.14395452560440425,53.30261147014493,-75.68189730784385,0xf,,167.3560693386498,PBR (3),0.02195047270031214,-0.15277777777777776,0.24698795180722888,0.27999999999999997,0.07096774193548393,0.3535819107713009,Sales (3),-2.1404346490110857,,0.02195047270031214,,,163.76142857142855,-1.621127434225729,0xf,0xf,0.733107562126912,120.05474167042041,-0.021478998529461113
,0386.HK,China Petroleum and Chemical H,Hongkong,에너지,45627,2000,HK$ 4.06,-0.007334963325183463,0,84847.76629652479,0.0587,0.024515572956901866,11.553202885580202,10.203051567597074,PER (4),0.04707090681517001,0.5467505118793379,PBR (3),0.041429546436834164,-0.1136363636363636,0.1794871794871795,0.15217391304347827,,0.012089769735215016,Sales (3),8.439409344478811,0.22503996008969795,0.041429546436834164,1487,8.328750000000001,0.5249999999999999,0.39792016859875307,3.314177604216865,-0.18370009748353078,7.425690350146392,3.898487433826855,-0.03978142023969078
,MMM,3M,NYSE,"상사,자본재",45627,1929,158.66,-0.0008816120906801617,0,84507.03,0.8722,0.2389261268356927,84.83066001088454,20.193207439279806,PER (5),0.00814814973938116,19.78949993548211,PBR (5),0.023771336548479516,0.049006622516556304,0.07954545454545464,0.094736842105263,0.035665294924554156,0.014505428368347803,Sales (3),13.921138298365092,0.2533467997424954,0.7862574690720623,1931,16.111428571428572,11.07875,7.8570975154434715,126.58906539881639,-0.2021362322020901,8.01738298174611,88.82258170901972,-0.4401702905015775
,CNI,Canadian National Railway,NYSE,운송,45627,1995,96.38,0.02021805864295545,0,83948.66,0.2364,0.39150159883540087,21.90868767747127,18.007238994230466,PER (2),0.030125581564186987,3.931917010402194,PBR (2),-0.03199458122118615,0.05468750000000005,0.09814814814814803,0.09780775716694774,0.015873015873015886,0.028453494726752425,Sales (3),6.328656345085012,-0.10639593105983658,-0.12307398708621253,861,20.151249999999997,4.48375,5.352291932754389,107.85537280991687,0.11906383907363427,24.512216240836,109.90664956984841,0.14034705924308377
,6098.T,Recruit Holdings,Tokyo,"상사,자본재",45717,1963,"JP¥ 7,882.00",,0,83605.2330439501,0.2747,0.16582930207030352,48.975062528775986,27.055444830213894,PER (2),0.0813797239225158,7.253082176064943,PBR (4),0.019317653201924356,0.15146094215861652,0.1379790264111859,0.1578827611706819,-0.0026391108798274527,0.03852450521583006,Sales (3),7.02291818639544,-0.11810471970944403,0.18104330161855375,1242,30.67875,6.14125,291.3276809700743,8937.569092560667,0.13392147837613133,1086.710423054419,6673.76038558295,-0.15329099396308676
,3690.HK,Meituan,Hongkong,소매(유통),45627,2015,HK$ 106.10,0.002835538752362865,0,83096.05696072383,0.11699999999999999,0.05157814564326271,-6.362397335823129,287.8533201843384,PER (4),-0.13468994987059812,3.2110288141987993,PBR (2),-0.21813329741012355,-0.9657980456026058,25.61904761904762,0.5116279069767441,-0.178045515394913,0.13289809033910707,Sales (3),21.65970326961377,0.8626661358088397,-0.4597638167488878,1123,154.53833333333333,5.943750000000001,0.36859050273262306,56.96136197479501,-0.46313513690108377,33.04236932749966,196.39558269032614,0.8510422496731964
,CI,Cigna,NYSE,건강관리,45627,2018,311,0.047208566233416294,0,83014.63,0.1807,0.03656203232542077,26.910300547279583,12.175571936906552,PER (3),-0.09323612460200692,2.0200193096126253,PBR (4),-0.0009178066830910492,1.4463696369636965,0.11332209106239459,0.12147833989700108,-0.5745875745875745,0.060319155409933004,Sales (3),2.018524936922699,-0.09323612460200692,0.10761853851274861,1188,13.4275,1.82375,25.542947929805077,342.97793332745766,0.10282293674423681,153.95892431327292,280.7825882163315,-0.09716209576742296
,RACE,Ferrari,NYSE,자동차,45627,2015,501.15,-0.005832291852645333,0,82785.95,0.3982,0.3016181849813583,109.37988764082837,49.18755980660688,PER (3),0.06804678895001759,20.101982895422502,PBR (3),-0.06317218243399747,0.13770491803278687,0.1671469740634006,0.10452674897119338,0.0802833530106257,0.11144394990171996,Sales (3),4.4136590501309705,0.06804678895001759,-0.06317218243399747,1183,46.05375,21.457500000000003,10.18855177956369,469.22101651808134,-0.06371143067328866,24.93037640152996,534.9435516358292,0.06743200964946472
,601318.SS,"Ping An Insurance (Group) Company of China, Ltd.",Shanghai,보험,45627,1988,CN¥ 55.11,,0,82522.29105211406,0.134,0.40116083429521743,,7.630251847082857,PER (3),-0.04770647774316916,0.9893886871432244,PBR (2),0.041461775940236034,0.04005722460658074,0.09215955983493822,0.08312342569269511,-0.05540540540540542,-0.08349592619388883,Sales (3),-0.9138472012831357,-0.04770647774316916,-0.09230395674933556,969,8.0125,1.09,7.222566319494325,57.87081263494827,0.05009640056157272,55.70106138885157,60.714156913848214,0.10169038130735286
,MDLZ,Mondelez International Class A,NASDAQ,필수소비재,45627,2000,62.67,0.014405956620265448,0,81091.56,0.16399999999999998,0.143908798450823,-4.952695851954729,20.325889389995186,PER (2),0.046377832174784306,3.1550552063518635,PBR (3),-0.006281824771066646,-0.11695906432748536,0.0993377483443708,0.10240963855421696,-0.017241379310344845,0.047404889566001106,Sales (3),4.287720017087216,-0.06375451911583663,-0.006281824771066646,1078,21.71,3.1750000000000003,3.083259915349507,66.93757276223779,0.06809594323021839,19.86336082925923,63.06617063289806,0.00632153554967374
,8411.T,Mizuho Financial Group,Tokyo,은행,45717,2001,"JP¥ 4,800.00",,0,81058.55432718394,0.1032,0.4225860531824172,,12.23330708544862,PER (5),0.05732991231189466,1.1118618696282936,PBR (5),0.029501731137308917,0.21515662031352625,0.09263088636150017,0.08056260484321902,-0.028947733259392757,-0.03614967744087545,Sales (3),-3.384070882916393,0.24259086698310006,0.43930339110458694,1857,9.845,0.7725000000000001,392.3714140806246,3862.8965716237494,-0.1952298809117189,4317.083021836775,3334.9466343689087,-0.305219451173144
,601658.SS,"Postal Savings Bank of China Co., Ltd.",Shanghai,은행,45627,2007,CN¥ 5.75,,0,80962.71948307347,0.081,0.34805415882026863,,7.654096060943114,PER (5),-0.019962092068743442,0.6694431383257803,PBR (4),0.04092227533649018,-0.08641975308641982,0,0.013513513513513526,-0.035714285714285615,0.018643916029110433,Sales (3),4.105412215433754,0.1291308959532529,0.14190727219749277,1515,6.7787500000000005,0.5862500000000002,0.7512317528049816,5.092412244326769,-0.11436308794317063,8.589228376259491,5.035435135582128,-0.12427215033354289
,CVNA,Carvana Class A,NYSE,소매(유통),45627,2016,375.72,-0.04811127156646644,0,80856.23,0.45990000000000003,0.10277871182176958,57.113743674084425,91.71924275798338,PER (4),-0.054645460694247805,33.81009651440226,PBR (2),-0.014590712601995182,2.1132075471698113,0.307070707070707,0.30757341576506975,0.2230769230769231,0.29599789712017655,Sales (3),3.098645079925853,0.3894328721745044,-0.37517642008338403,1103,66.012,54.111428571428576,4.0964141079031835,270.41248809090496,-0.2802818905277735,11.112656831368483,601.3217363693934,0.60045176293355
,8766.T,Tokio Marine Holdings,Tokyo,보험,45717,1879,"JP¥ 6,150.00",,0,80670.78133478026,0.19030000000000002,0.15297113725547484,,11.574044218379871,PER (2),-0.03156203590587847,2.296876081676584,PBR (5),0.011839683557966385,-0.033901431311789874,0.02583145595479013,-0.0008002828906961532,0.05427321341759838,0.0326679161339068,Sales (3),3.5429392468553873,-0.13124081678514765,0.2849656400987881,1327,13.322500000000002,1.7875,531.3613706636481,7079.061860666453,0.15106696921405738,2677.5497594588837,4786.120195032755,-0.22176907397841383
,CRH,CRH Public Limited,NYSE,"건설,건축관련",45627,1949,119.96,-0.0097407957734853,0,80455.72,0.165,0.15141926200208972,61.65273165164594,21.78652752285383,PER (5),0.017586526055760388,3.4585983253440573,PBR (5),0.01723480157178159,0.10671936758893281,0.1142857142857144,0.09935897435897437,-0.07326007326007332,0.05673053253804146,Sales (3),3.840353077638495,0.180713609519501,0.19923658992512383,1627,18.451999999999998,2.884,5.506155116925506,101.59957421750943,-0.1530545663762135,34.68457123828235,100.0303034512063,-0.16613618330104785
,TRP,TC Energy,NYSE,에너지,45627,2003,55.11,0.0152910832719233,0,79862.54,0.1352,0.5146914499178095,17.0314905194776,20.57533440164229,PER (2),0.13896121791543248,2.133054037234722,PBR (4),-0.005955400123624832,-0.20123839009287922,0.06589147286821702,0.025454545454545396,0.12152777777777782,0.05707552804063033,Sales (3),3.6049310637994156,-0.19784271338626558,0.20398158263483834,1165,25.650000000000002,1.7716666666666667,2.6784497847870314,68.70223697978736,0.24663830484099725,25.83619497584049,45.773125432197396,-0.16942251075671577
,SNOW,Snowflake Class A,NYSE,소프트웨어,45658,2012,235.09,-0.022657354286189313,0,79648.49,0.0052,0.10531764514831315,81.93965615319519,#N/A PER (Oct-25),0xf,,29.40014539647922,PBR (5),-0.0382680603048996,1.310880829015544,0.36666666666666664,0.4207317073170733,-6.594202898550725,0.24693124788058984,Sales (3),,,0.6447633788240124,,146.96666666666667,17.875,0x24,0x24,0x24,7.99621895843253,142.93241388198146,-0.3920098095113299
,AJG,Arthur J Gallagher,NYSE,보험,45627,1972,310.48,0.005863867560825575,0,79595.59,0.12619999999999998,0.2675016392253791,121.33905122835012,30.53472977305934,PER (3),-0.09503264481726847,3.350981307025814,PBR (2),0.04209331219461654,0.7107692307692306,0.23201438848920866,0.11970802919708035,-0.3532338308457712,0.1733277661984393,Sales (3),1.76167560701733,-0.09503264481726847,-0.08474392433572853,924,33.74125,3.6612500000000003,10.168093914947143,343.08419880771027,0.10501223527348058,92.65345627235642,339.227466777165,0.09259039801972735
,4519.T,Chugai Pharmaceutical,Tokyo,건강관리,45627,1943,"JP¥ 6,979.00",,0,79477.37018448183,0.2271,0.4971299472462448,171.2830448510426,26.796791189989523,PER (3),0.03687704725473373,5.858507955023737,PBR (3),0.032108866773615796,0.12920632222977552,0.07653233999322735,0.10310719653280206,-0.0065006331785563195,0.05461101946546218,Sales (3),4.906846906041866,0.03687704725473373,0.032108866773615796,1280,25.84375,5.6762500000000005,260.44163088478837,6730.788398178749,-0.03556549675042997,1191.2589440141373,6761.883580960248,-0.031109961174917933
,ELV,Elevance Health,NYSE,건강관리,45627,2001,350.5,0.03015518457559363,0,78924.99,0.1416,0.048398741295986356,,12.02681387274283,PER (2),-0.011291590923381833,1.7831880549100114,PBR (2),0.0027299277844488046,0.16394080996884738,0.044496487119437884,0.14253683536194756,-0.2211101000909918,0.07488985352195425,Sales (3),1.6059336888964701,-0.17046921213407307,-0.17317400854249865,719,14.498333333333333,2.1566666666666667,29.14321313264534,422.5280184014697,0.20550076576738863,196.55806858670775,423.91023458533306,0.20944432121350376
,WMB,Williams,NYSE,에너지,45627,1987,64.48,0.006556353418670113,0,78741.52,0.1894,0.419179568168585,21.077104201911794,31.445877518939287,PER (3),-0.1081081324841725,6.295860728025912,PBR (5),0.0009317532632611147,0.15384615384615385,0.1523809523809523,0.12396694214876045,-0.03703703703703695,0.09922588652669803,Sales (3),3.1691203394265828,-0.1081081324841725,0.4231954174684174,1443,35.2575,4.42375,2.0505072552408454,72.29575955165411,0.12121215185567791,10.241649678330468,45.30649776451441,-0.29735580390021077
,000333.SZ,"Midea Group Co., Ltd.",Shenzhen,"화장품,의류,완구",45627,2000,CN¥ 72.66,-0.014512410145124166,0,78606.88298918388,0.1932,0.09989211336948287,28.373547897050827,12.68810340344976,PER (2),0.016522229508768582,2.414043195132266,PBR (2),-0.0558618645290575,0.06826568265682659,0.081174438687392,0.09105431309904158,0.050387596899224764,0.07934431341824238,Sales (3),1.5991194399235404,-0.11419122761499179,-0.20427088747185296,749,14.323749999999999,3.0337499999999995,5.726624199818904,82.02673338215601,0.12891182744503182,30.098881472590612,91.31248166747176,0.2567090788256505
,ECL,Ecolab,NYSE,화학,45627,1924,276.59,0.009452554744525443,0,78447.81,0.21660000000000001,0.18929552716415632,65.33259019488398,36.86345863169531,PER (3),-0.0409774020817365,8.239417081404676,PBR (3),0.06710922213432768,0.021709633649932177,0.13147410358565728,0.14084507042253536,0.1116138763197587,0.04272436876246851,Sales (3),8.62820439469623,-0.0409774020817365,0.06710922213432768,1209,38.43857142857143,7.7212499999999995,7.503094128074762,288.4082195772966,0.042728296674849675,33.569122338063046,259.1955858527693,-0.06288880345359804
,AON,Aon Class A,NYSE,보험,45627,2017,363.81,0.0085382418983726,0,78447.11,0.4114,0.3080257139869339,328.38506522717046,22.595383713748785,PER (2),0.03532787141665161,9.815252535920408,PBR (2),-0.22028974956279035,0.356285028022418,0.1310507674144037,0.1184759916492693,-0.1915857605177993,0.0738489537453211,Sales (3),3.059675536050553,-0.1527393029763755,-0.46935019629192243,484,26.66875,18.496666666666666,16.10107642379314,429.39558187703324,0.18027426919829925,37.065780902588294,685.5933940948748,0.8844819936089574
,9633.HK,Nongfu Spring H,Hongkong,필수소비재,45627,1996,HK$ 53.75,-0.007386888273314796,0,78269.08544108576,0.3975,0.3620936210382635,30.402969107196167,38.640738219302776,PER (2),0.004193498966726272,15.234774955504614,PBR (2),0.06262870782542329,0.2307692307692308,0.14583333333333331,0.1272727272727274,-0.00847457627118645,0.14323585495645966,Sales (3),2.697700113637654,-0.19613598815648892,-0.13260124087938996,742,48.06875,17.56375,1.3910189731610634,66.86454326613587,0.2439915026257835,3.5281125029404588,61.966885973520476,0.1528722971817762
,PNC,PNC Financial Services Group,NYSE,은행,45627,1983,198.46,0.0015139281388776293,0,78155.02,0.1192,0.40708611927323807,,13.01471576464391,PER (4),-0.0650347870227076,1.4610580654183896,PBR (4),0.023508277000623412,0.1331877729257642,0.1271676300578035,0.10313390313390305,0.003652300949598299,0.056556979879569015,Sales (3),2.3011688022162984,0.08005939955551122,0.0862885244746392,1396,12.05,1.3449999999999998,15.248892376054899,183.74915313146155,-0.0741249968181924,135.83306830667874,182.69547687248289,-0.07943425943523696
,EQIX,Equinix REIT,NASDAQ,은행,45627,1998,778.74,0.007947191302096757,0,76210.6,0.1151,0.22310668744287546,77.2611615198899,57.777751075150896,PER (1),0.19449557732377287,5.412300904981899,PBR (1),0.027002069256527372,0.7388235294117647,0.043978349120433045,0.043421905379131674,-0.2543859649122807,0.0742538710474274,Sales (3),7.781109625684985,-0.38334221596509,-0.08246647086553938,666,93.69500000000001,5.89875,13.478198536787998,1262.8398119043516,0.621644980230053,143.8833526944497,848.7319267063853,0.08987842759635467
,EMR,Emerson Electric,NYSE,기계,45536,1890,134.76,0.012852311161217322,0,75842.93,0.1674,0.25784545074299214,119.39889581071898,22.302125618497204,PER (3),0.13902582321231893,3.6722469920237377,PBR (3),-0.03741887496101237,0.7492711370262389,0.08833333333333337,0.08269525267993874,-0.3740875912408759,0.0452219599793038,Sales (3),4.931702568553852,0.13902582321231893,-0.03741887496101237,1306,19.58,3.815,6.042473363535857,118.31162845803206,-0.12205677902914758,36.69687804025816,139.9985897235849,0.038873476725919565
,ITW,Illinois Tool,NYSE,"상사,자본재",45627,1961,260,-0.0027998312430483896,0,75790,0.9906,0.26799933261920367,98.2527951849566,24.490910104350252,PER (3),-0.022709094000388896,23.9186847119546,PBR (4),-0.018947024042468175,-0.11101622544833481,0.08165225744476462,0.07104795737122564,0.012100259291270576,0.026546162882309116,Sales (3),9.225781598993908,-0.022709094000388896,0.05223798567850868,1214,25.06,22.73125,10.616183673542492,266.0415628589748,0.023236780226826292,10.870162934588604,247.0923912068672,-0.04964464920435685
,MFC,Manulife Financial (MFC),NYSE,보험,45627,1999,31.96,0.017510347023240946,0,75523.71,0.1631,1.7115935497899613,,11.78395803441165,PER (4),-0.061573307839800306,1.6012964951544286,PBR (4),0.06486882470784927,0.3749999999999999,0.090909090909091,0.0576923076923076,-0.22097378277153554,0.271498203595876,Sales (3),0.4340344753054803,0.1424890061063926,0.2633502920350521,1651,10.314285714285715,1.2675,2.7121617292483595,27.974010978818797,-0.12471805448001261,19.958827173301085,25.297813442159125,-0.20845389730415753
,NET,Cloudflare Class A,NYSE,소프트웨어,45627,2009,216.67,-0.03513537584609905,0,75505.51,0.222,0.1391981104679302,47.340334314846196,#N/A PER (Oct-25),0xf,,45.22989633924764,PBR (4),0.026668853461528474,4.739130434782608,0.3255813953488371,0.3508771929824563,-1.3108108108108107,0.2681658600760789,Sales (3),,,0.258133416947083,,194.60999999999999,35.95,0x24,0x24,0x24,4.790415577671521,172.21544001729117,-0.20517173573964476
,MSI,Motorola Solutions,NYSE,IT하드웨어,45627,1973,452.9,0.010869807825368838,0,75454.91,-0.1625,0.29979875857985677,105.34613835548686,32.811471617763175,PER (3),-0.015335835613679127,29.565196772311392,PBR (1),1.265532319717348,0.6208017334777899,0.07954545454545439,0.11764705882352955,-0.3252923976608187,0.073880862785,Sales (3),4.441132707565629,-0.015335835613679127,-0.6762875588352555,596,33.3225,91.33166666666666,13.803099271987943,459.9537754908182,0.015574686444729924,15.318687153949643,1399.0812289154774,2.089161468128676
,BK,Bank of New York Mellon,NYSE,증권,45627,2007,106.6,0.0020680579056213677,0,75178.67,0.14980000000000002,0.35277494274099275,,15.456246283687051,PER (5),-0.022993281688555633,1.8635353970210717,PBR (5),-0.0034570069406033577,0.23103448275862068,0.10504201680672269,0.12040557667934096,-0.01360544217687076,0.04410785264254461,Sales (3),3.504193779041194,0.14543742723016573,0.42390479237522194,1765,13.493750000000002,1.30875,6.896888031119728,93.06488286992185,-0.12697108001949486,57.20309910421016,74.86455595263506,-0.29770585410286055
,USB,US Bancorp,NYSE,은행,45627,1929,48.07,0.0033395950740973124,0,74806.02,0.1288,0.4163725176813131,,11.200146157058857,PER (3),-0.044865480690002624,1.3000987962164658,PBR (3),0.010766799779565295,0.1609498680738787,0.09090909090909079,0.11666666666666678,-0.04534005037783379,0.04175406945005428,Sales (3),2.6824082788999375,-0.044865480690002624,0.010766799779565295,1123,11.72625,1.28625,4.2919082774383295,50.327989438311214,0.046972944420869744,36.974113151933395,47.557953041674324,-0.010652110637105805
,ABNB,Airbnb Class A,NASDAQ,소프트웨어,45627,2008,120.22,-0.010453535270392611,0,74709,0.33390000000000003,0.2218468967858448,2.3182819293512864,28.501313344892207,PER (4),-0.01818355062808541,8.380737704698827,PBR (2),-0.08011385555888573,0.03163017031630167,0.12264150943396215,0.19117647058823534,0.030075187969924838,0.09654596196165989,Sales (3),2.9520979195598653,0.09417032484070154,-0.3519004191629713,882,26.048333333333336,12.93125,4.2180512366299405,109.87320462881557,-0.08606550799521229,14.34479925706257,185.49618539289037,0.5429727615445881
,MRVL,Marvell Technology,NASDAQ,반도체,45658,2020,86.22,0.0002320185614848036,0,74330.27,0.14980000000000002,0.356877691105587,95.26706396034396,#N/A PER (Oct-25),0xf,,5.100504766582131,PBR (3),0.14747013871364012,3.745098039215686,0.1928571428571429,0.20958083832335336,-1.6538461538461537,0.24197037904028554,Sales (3),,,0.14747013871364012,,25.959999999999997,4.445,0x24,0x24,0x24,16.90420927844292,75.13921024267879,-0.1285176265056972
,UPS,United Parcel Service Class B,NYSE,운송,45627,1999,86.78,0.014140469790814736,0,73552.09,0.36200000000000004,0.09597607568742761,18.927174305666394,13.25007062631214,PER (1),0.20784600057540015,4.727726777895269,PBR (1),-0.01300067267322158,-0.03555555555555559,0.10599078341013832,0.09861111111111111,-0.09879839786381844,6.587904630736666e-05,Sales (3),2011.2723800663923,-0.5002566356583984,-0.8607033948763917,172,26.51375,33.94000000000001,6.549399052082884,173.64912911716257,1.0010270697990618,18.355544657475637,622.9871856747234,6.17892585474445
,0388.HK,Hong Kong Exchanges and Clearing,Hongkong,증권,45627,1999,HK$ 450.20,-0.002216312056737557,0,73520.46062101584,0.2927,0.7074576631276454,929.4626941685765,36.52250439545695,PER (3),-0.0043616330550820814,10.362648990176044,PBR (4),-0.011138642316355418,0.24198250728862977,0.03521126760563389,0.07331821617535894,0.005865102639296063,0.19957430527790987,Sales (3),1.830020369836632,-0.0043616330550820814,0.11082931691556164,1308,36.6825,9.32875,12.326646473235844,452.1722092544738,0.0043807402365032555,43.44448995877374,405.2827857029105,-0.09977168879851073
,NSC,Norfolk Southern,NYSE,운송,45627,1980,300.15,0.006201810258129381,0,73449.24,0.2041,0.3667482908707131,11.66698803298015,24.291025345199092,PER (3),0.03558861050675577,4.344337277135715,PBR (3),0.047459259104452034,0.08210890233362138,0.1086261980830672,0.10158501440922178,-0.017826825127334387,0.03338073805784477,Sales (3),7.2769587368337065,0.03558861050675577,0.047459259104452034,1298,23.45625,4.1475,12.356415414111861,289.83516905726134,-0.03436558701562098,69.08993958173829,286.5505244152596,-0.045308930817059445
,MAR,Marriott International Class A,NASDAQ,"호텔,레저서비스",45627,1997,267.57,0.00439189189189193,0,72633.98,-0.8287,0.17491003708433892,31.119622330091744,27.46997095841126,PER (3),-0.02296734561821634,-20.36686666375444,PBR (1),-1.5341428445778766,0.20648259303721497,0.12636815920398003,0.13515901060070665,-0.1014023732470334,0.05250686122855246,Sales (3),5.2316916905087245,-0.02296734561821634,-1.278909024472832,557,28.115714285714283,73.02333333333333,9.740454418575586,273.85983344569445,0.0235072446301694,-13.137514199775095,-959.3450785815767,-4.585398507237645
,600028.SS,China Petroleum & Chemical Corporation,Shanghai,에너지,45627,2000,CN¥ 5.29,,0,72251.53392330384,0.0575,0.024471871610587854,13.343006398572161,14.37936182594467,PER (4),0.028474694747942397,0.7749097726183671,PBR (3),0.022983198176062203,-0.1219512195121951,0.16666666666666666,0.14285714285714285,-0.10869565217391314,0.014493142332368359,Sales (3),9.921493556183757,0.21216959544317548,0.022983198176062203,1446,11.8625,0.7575000000000001,0.36788837112751815,4.364075802500184,-0.17503292958408612,6.82660122110146,5.171150424984356,-0.022466838377248388
,8031.T,Mitsui,Tokyo,"상사,자본재",45717,1876,"JP¥ 3,657.00",,0,72072.00854584917,0.1025,0.03229573713885402,57.88545951165184,12.57872092109264,PER (5),-0.03758829983988987,1.3484286137884864,PBR (5),-0.04366764979539961,-0.08770213875847689,0.06082481595311265,0.08698288640344985,-0.024985695212664367,0.004869170876626481,Sales (3),25.83339389766412,0.2717018497250234,0.19993647500643918,1706,9.891250000000001,1.1237500000000002,290.729083103176,2875.67404324429,-0.2136521620879711,2712.0456823631557,3047.661335555597,-0.16662254975236612
,GLW,Corning,NYSE,디스플레이,45627,1936,83.56,0.012603005332040729,0,71579.06,0.1979,0.20106294666038782,84.54502070110331,42.781989467865046,PER (3),0.03266426015424151,6.156827053105681,PBR (5),0.006017492337529573,3.2931034482758625,0.16465863453815247,0.14137931034482765,-0.7025641025641026,0.13523089756689344,Sales (3),3.163625342847589,0.03266426015424151,0.6707807471114464,1684,41.42875000000001,3.6850000000000005,1.953158350963661,80.91690903248579,-0.03163105514018927,13.57192581166462,50.012546615984135,-0.40147742202029524
,JCI,Johnson Controls International,NYSE,기계,45536,2014,108.79,0.001196392416712877,0,71190.59,0.1834,0.1440506453385865,72.65915276401361,28.762016547631646,PER (3),0.014622684456535584,4.929548887350063,PBR (5),-0.0021156098481653896,0.4801587301587301,0.1823056300268097,0.16780045351473927,-0.31335149863760214,0.043080794981798044,Sales (3),6.676296609610805,0.014622684456535584,0.5179519283602965,1634,28.347500000000004,3.2475000000000005,3.7824190741228856,107.22212470369851,-0.014411943159311491,22.068956508205225,71.66893626039648,-0.3412176095192897
,AZO,AutoZone,NYSE,소매(유통),45505,1991,4215.08,-0.009081484163236397,0,70244.3,-0.8281000000000001,0.18570526957193112,-15.513797020856288,28.425293751909976,PER (5),0.009779529375132379,-19.482330034568022,0x7,,-0.016583082581076682,0.05065615013259004,0.17415221330572092,,0.05629865393211012,Sales (3),5.049018363065607,0.33742486628994794,,,21.253749999999997,0x7,148.28624241453184,3151.6387247178554,-0.2522944464356891,-216.35399834214235,0x7,0x7
,SU,Suncor Energy,NYSE,에너지,45627,,41.35,0.0058379956215033335,0,70004.33,0.0729,0.12971023424999067,82.01450052654013,14.06085479837562,PER (4),0.09180236925822904,1.618718269585404,PBR (5),0.005415074276648557,-0.17151162790697672,-0.0491228070175439,0.7564575645756457,-0.05494505494505499,-0.0075586553567239265,Sales (3),-18.602322946061506,0.3420504988905011,0.1914855822395194,1750,10.477142857142857,1.3585714285714285,2.940788493511572,30.81106115916267,-0.25487155600573963,25.544902270480218,34.70457437032384,-0.1607116234504513
,RSG,Republic Services,NYSE,"상사,자본재",45627,1996,224.15,0.007098890236779454,0,69983.18,0.1834,0.207535701691261,19.660226543276867,32.97826959257528,PER (4),0.01452088729322143,5.74857144530025,PBR (5),0.013857397760185242,0.05701078582434516,0.09620991253644304,0.12765957446808524,0.036741214057508055,0.050790641380310766,Sales (3),6.492981521072002,0.0815206884504478,0.1813144506139739,1509,30.4925,4.86625,6.796899981994964,207.25447270098144,-0.07537598616559704,38.99229610919319,189.74626094136136,-0.15348534043559514
