Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35
,IEX,IDEX,NYSE,기계,45627,1987,167,0.011018283085119318,0,12572.98,0.1483,0.21398384421976138,76.30401192118251,21.80089629531749,PER (2),-0.05621272024383828,3.3178953978700267,PBR (1),0.002385316577047325,569,565,557,717,668,611,714,844,378,449,587,596,505,599,647,705
,EHC,Encompass Health,NYSE,건강관리,45627,1984,123.23,-0.002590044516390111,0,12412.2,0.225,0.16156180387342683,29.52900403742123,24.031869592956628,PER (5),0.029643084531132402,4.520036059063408,PBR (5),-0.00658548152452576,705,716,706,851,1003,1084,1141,1264,284,412,271,352,456,536,594,652
,BAX,Baxter International,NYSE,건강관리,45627,1931,23.86,0.02712010331467929,0,12255,0.1452,0.15407449950067933,126.90522387712532,#N/A PER (Oct-25),0xf,,1.4526159570252557,PBR (1),0.1004666341100422,1868,2222,1211,1726,1019,1353,1632,1803,1102,1284,-2433,2656,-649,1259,1331,1431
,MANH,Manhattan Associates,NASDAQ,소프트웨어,45627,1998,201.4,0.00019864918553835764,0,12178.38,0.7108,0.34322620464665166,59.8949809005086,44.12865761488364,PER (2),-0.06370703906890551,42.09269736787927,PBR (4),-0.08599693575888123,141,185,180,246,295,328,355,449,87,110,129,177,218,294,320,360
,AMH,American Homes 4 Rent REIT Class A,NYSE,은행,45627,2012,32.64,-0.001223990208078285,0,12106.51,0.0341,0.2676305187393482,5.98492748173595,37.2631975675971,PER (1),0.07479658400914624,1.7627815220569003,PBR (2),0.009105701356365348,474,595,666,739,812,,,,140,189,273,380,412,310,275,283
,096770.KS,SK이노베이션,KOSPI,에너지,45627,2007,"₩ 104,900",0.05005005005005003,0,12060.196106295296,-0.011200000000000002,0.016820460248599435,39.03168561613524,-10.440182939937468,PER (1),-2.126233326854096,0.6881400445538215,PBR (2),-0.016942793494540642,28508,-4955,4066,53679,22325,17337,34229,36866,-21728,2921,15690,2563,-22600,-13755,-594,6361
,ELS,Equity Lifestyle Properties REIT,NYSE,은행,45627,1992,61.93,0.013418425789559763,0,12001.4,0.242,0.3429860091844255,-18.915986575519135,31.868157863694226,PER (2),-0.07084839583230196,7.037015214226553,PBR (1),-0.007473171477213936,467,509,476,548,597,,,,228,262,285,314,367,381,407,443
,MBLY,Mobileye Global Class A,NASDAQ,소프트웨어,45627,2022,14.67,0.004794520547945158,0,11938.06,0.024300000000000002,0.15698314197422306,151.7160251788167,#N/A PER (Oct-25),0xf,,0.9980891985667617,PBR (1),0.03967624850704343,271,599,546,394,400,380,339,535,-196,-75,-82,-27,-3090,277,356,537
,VTRS,Viatris,NASDAQ,건강관리,45627,2019,10.19,0.007912957467853587,0,11880.24,0.16440000000000002,0.2714919190937524,150.4355904146871,#N/A PER (Oct-25),0xf,,0.6859036904577134,PBR (2),0.006831105259028858,1232,3017,2999,2900,2303,2372,2745,2792,-670,-1269,2079,55,-634,2702,2816,2966
,HIMS,Hims Hers Health Class A,NYSE,건강관리,45627,2021,52.54,-0.09210298945913253,0,11875.07,0.2514,0.07797283138177606,-4.396993889728073,89.39599204547319,PER (5),0.01748226776090589,7.804897173963059,PBR (4),-0.08500619297033307,-1,-34,-27,73,251,344,420,544,-3,-108,-66,-24,126,150,197,265
,006400.KS,삼성SDI,KOSPI,IT가전,45627,1970,"₩ 206,500",0.01225490196078427,0,11829.707261617166,0.0191,0.016884009212206973,96.30991795445449,#N/A PER (Oct-25),0xf,,0.7796287594711635,PBR (1),0.09806867531149788,19488,21760,26411,21035,-1376,15292,26388,36585,5747,11698,19521,20092,5993,-5722,5985,14154
,DRS,Leonardo DRS,NASDAQ,"상사,자본재",45627,1968,44.39,-0.005377548734035398,0,11813.23,0.1552,0.1115397734935044,115.51691211716599,42.55424695192697,PER (5),0.04787606382484544,4.45800780868356,PBR (5),0.006322304443241666,4,-4,33,205,271,371,402,439,6,25,405,168,213,293,340,375
,RBC,RBC Bearings,NYSE,기계,45717,1992,373.99,-0.0026667377796740777,0,11804.1,0.11019999999999999,0.23895254517442274,178.34161739828556,38.39796793464308,PER (2),0.10452058852325341,3.75012017764697,PBR (5),0.0504538312736611,152,180,221,275,294,357,440,496,90,55,167,210,246,338,395,460
,SCI,Service Corporation International,NYSE,"호텔,레저서비스",45627,1962,83.86,0.008175042077422479,0,11760.53,0.34,0.23066189009358645,-0.20715991610390816,22.195252779671982,PER (5),-0.01747442321062498,7.567920765269838,PBR (5),-0.009434454807612846,804,921,826,869,945,847,868,915,516,803,565,537,519,547,589,638
,SWK,Stanley Black & Decker,NYSE,기계,45627,1901,75.42,0.018638573743922082,0,11674.43,0.09369999999999999,0.10036288028624969,83.07461213386152,18.84860065801909,PER (3),-0.02663072957481616,1.2719895707981999,PBR (1),0.10607788765060855,2022,663,-1460,1191,1107,872,1123,1430,1234,1689,1063,-311,294,702,882,1046
,CACI,CACI International Class A,NYSE,소프트웨어,45809,1985,530.23,0.02149999036738781,0,11661.91,0.15990000000000001,0.09216001443688793,44.06082108517241,22.039795738240116,PER (5),-0.0467216376193722,2.9306685281555103,PBR (5),0.04294253671014592,592,746,388,497,547,784,821,867,457,367,385,420,500,614,665,712
,DTM,DT Midstream,NYSE,에너지,45627,2021,114.49,0.009968242766407842,0,11631.33,0.1057,0.5591246296422591,34.60246995080119,27.2674102044334,PER (5),-0.01348009390617222,2.470971163182069,PBR (5),0.004459822431735372,597,572,725,798,763,905,945,991,312,307,370,384,354,445,497,565
,OC,Owens Corning,NYSE,"건설,건축관련",45627,2006,138.72,-0.015332197614991494,0,11600.81,0.1877,0.1699004716490704,39.40999672258079,11.248313275978038,PER (3),-0.002556461466350801,2.208404769197943,PBR (3),0.028959706091062687,1135,1503,1760,1719,1892,1829,1881,1963,-383,995,1241,1196,647,1160,1168,1282
,POOL,Pool,NASDAQ,"화장품,의류,완구",45627,1993,309.61,-0.007819259734016981,0,11554.03,0.2923,0.1141413993742873,78.29995645975274,28.19138246001029,PER (3),-0.024772724725061424,8.516472231902195,PBR (2),-0.05556171534214638,398,313,485,888,659,476,477,520,367,651,748,523,434,410,437,472
,SJM,JM Smucker,NYSE,필수소비재,45748,1921,108.3,0.004638218923933124,0,11554,0.1495,0.18480884851154586,20.472884129209923,#N/A PER (Oct-25),0xf,,1.8711018674094628,PBR (3),0.043850414175432784,1565,1136,1194,1229,1210,1285,1433,1475,876,632,-91,744,-1231,949,1035,1097
,PAG,Penske Automotive Group Voting,NYSE,소매(유통),45627,1990,174.29,-0.0030887147514729874,0,11510.87,0.1606,0.04078452073474979,55.917212562202586,12.480813732959103,PER (5),0.003280846700892459,2.0293549736221976,PBR (4),-0.027271432655627148,1202,1293,1459,1094,1180,1071,1131,812,544,1188,1380,1053,919,928,927,964
,W,Wayfair Class A,NYSE,소매(유통),45627,2014,88.53,0.02524609148812984,0,11478.88,-0.0464,0.03102645874264815,-27.91920503003746,#N/A PER (Oct-25),0xf,,-4.548038376321807,0x7,,1417,410,-674,349,317,449,696,842,185,-131,-1331,-738,-492,257,301,447
,SWKS,Skyworks Solutions,NASDAQ,반도체,45536,2002,77.1,-0.003489724699496044,0,11443.77,0.0947,0.19919301712779977,128.71104054243924,14.20709623092716,PER (2),0.01848198695775638,2.1508128646041897,PBR (1),0.00505274046924753,,1772,1425,1856,1825,1342,1044,1624,,1498,1275,983,596,865,630,779
,033780.KS,KT&G,KOSPI,필수소비재,45627,1987,"₩ 134,000",-0.0037174721189591198,0,11413.208753730281,0.1206,0.21401159139589418,245.61828200868678,16.19284431687209,PER (5),-0.016230600433044362,1.5158372952322667,PBR (5),0.003865758431964794,12617,14198,8879,12660,8223,10196,13509,14052,11717,9773,10158,9027,11657,9918,11740,12499
,GME,GameStop Class A,NYSE,소매(유통),45658,2005,25.38,-0.06759735488611318,0,11361.78,,0.0840608988848704,37.80782606357678,33.739351968418454,PER (1),0.3158873622628102,#N/A PBR (Oct-25),0xf,,124,-434,108,-204,146,179,173,196,-215,-381,-313,7,131,529,442,146
,PAYC,Paycom Software,NYSE,소프트웨어,45627,2013,201.86,0.002383553480981293,0,11355.96,0.2408,0.3385778217085546,4.9366646862049395,21.896068665421915,PER (1),0.2342767004183719,5.862206177466277,PBR (1),0.6060838842373362,227,319,365,485,534,600,664,751,143,196,281,341,502,522,570,644
,DSGX,Descartes Systems Group,NASDAQ,소프트웨어,45658,2023,93.9,0.017004223979205202,0,11242.19,0.1232,0.3198402404099298,27.256432823967373,52.73710832872975,PER (2),0.07205586885662951,5.240089027677169,PBR (3),-0.05070850947877359,131,176,192,208,219,262,316,346,52,86,102,116,143,159,193,230
,BLD,TopBuild,NYSE,"건설,건축관련",45627,2015,399.39,0.016776985743380823,0,11238.37,0.2593,0.16182016899640367,47.800692391578096,19.797984055636757,PER (3),0.046266828148329164,4.932934665008049,PBR (4),0.00723525574436934,358,403,496,849,776,722,768,789,247,324,556,614,623,575,603,680
,AKAM,Akamai Technologies,NASDAQ,소프트웨어,45627,1998,77.56,-0.005768491219074523,0,11120.98,0.17800000000000002,0.28487155396387476,56.92412673213761,13.029999773276,PER (1),0.3082329089634537,2.4446530168397658,PBR (1),0.09136295394632388,1215,1405,1275,1348,1519,1608,1680,1864,557,652,524,548,505,987,1027,1129
,MRNA,Moderna,NASDAQ,건강관리,45627,2016,28.49,0.004229820232640069,0,11084.88,-0.4573,-1.6099192761635135,65.64610549339457,-2.951787753941121,PER (1),-1.3301776011119824,1.336551789685515,PBR (1),-0.05209092930105308,2027,13620,4981,-3118,-3004,-3034,-2326,-1704,-747,12202,8362,-4714,-3561,-3789,-3070,-2086
,TXRH,Texas Roadhouse,NASDAQ,"호텔,레저서비스",45627,2004,166.49,0.008663516297104046,0,11063.36,0.298,0.09052797517923145,5.817731011758491,25.502885218320607,PER (2),-0.18730473920386848,7.368861144264987,PBR (4),-0.044556091505350115,230,469,512,565,754,740,815,917,31,245,270,305,434,437,496,559
,MOS,Mosaic,NYSE,화학,45627,2004,34.53,-0.0066168009205983536,0,10959.07,0.078,0.1258464094390528,79.86303169670909,14.285649680770199,PER (3),-0.008199275829544495,0.8725238448326564,PBR (2),0.07387550133250032,1583,2187,3936,2407,1299,1859,2150,2112,666,1631,3583,1165,175,1069,1012,870
,000002.SZ,China Vanke Ord Shs A,Shenzhen,은행,45627,1984,CN¥ 6.89,0.011747430249632984,0,10953.167579716253,-0.0733,0.006625103260023703,732.2786392569799,-3.35876699931344,PER (1),-1.4240867423375556,0.42860127934340164,PBR (1),0.02047923653190864,53188,4113,2750,3912,3800,2670,22578,14144,41516,22524,22689,12163,-49478,-21925,-11751,-5752
,MOH,Molina Healthcare,NYSE,건강관리,45627,2002,201.97,0.03974259974259975,0,10946.77,0.2003,0.0305468706128228,29.23601877513096,10.661437652603395,PER (1),0.23826221284592286,2.167833888896121,PBR (2),-0.19950744928830055,1898,2119,773,1662,644,914,1571,1828,673,659,792,1091,1179,1002,1033,1256
,PCOR,Procore Technologies,NYSE,소프트웨어,45627,2014,72.69,0.013383521539104937,0,10917.51,0.1643,0.16125071962156576,88.97587661896499,#N/A PER (Oct-25),0xf,,8.680020665357743,PBR (4),0.03916785800417655,22,37,13,92,196,241,315,377,-96,-265,-287,-190,-106,195,260,339
,RVTY,Revvity,NYSE,건강관리,45627,1947,94.05,0.028318390553247363,0,10916.63,0.0758,0.27938127890288633,111.90317358985652,22.08469785815728,PER (2),0.08374533271129114,1.4295015762232568,PBR (1),0.16219640343354214,892,1411,680,91,628,474,542,540,728,943,569,693,270,572,616,685
,024110.KS,기업은행,KOSPI,은행,45627,1961,"₩ 19,350",0.006240249609984483,0,10895.623134858604,0.078,,3724.4897959183672,5.644486209266807,PER (5),0.0061472743791100015,0.44000216491199845,PBR (5),4.920254542017943e-06,-79382,-2347,-148524,-23200,-197174,,,,15357,24125,26677,26697,26445,27520,28150,29814
,DAY,Dayforce,NYSE,소프트웨어,45627,2013,68.96,-0.00043484562980145025,0,10881.95,0.1128,0.26988384579673713,36.08550275805631,47.53643156734768,PER (1),1.238061749875126,4.127611145618965,PBR (2),0.03416502239122199,-30,49,133,220,281,366,444,529,-4,-75,-73,55,18,392,442,526
,034730.KS,SK,KOSPI,"상사,자본재",45627,1991,"₩ 222,000",0.062200956937799035,0,10832.073326701719,0.057999999999999996,0.028434776148381868,45.99242096891338,#N/A PER (Oct-25),0xf,,0.4599336994316661,PBR (3),-0.07551015189614863,96946,61127,76777,113539,81103,83428,87386,96082,1894,19656,10987,-7768,-12927,25413,13644,17107
,AYI,Acuity Brands,NYSE,"건설,건축관련",45870,2007,352.95,-0.008957151681922793,0,10816.09,0.22460000000000002,0.16739941518765156,53.10001056800814,26.073884539842645,PER (5),0.0009168729306197054,3.9100288139844124,PBR (5),0.06540294658975809,409,316,578,619,601,683,767,,306,384,346,423,397,608,666,715
,PNW,Pinnacle West,NYSE,유틸리티,45627,1985,90.18,0.026055296393218796,0,10769.95,0.0821,0.2052969918877678,37.73486490981104,19.253090465281662,PER (5),-0.021195197494577545,1.50860749136265,PBR (4),-0.009531396725383723,966,860,1241,1208,1610,1661,1777,2073,551,619,484,502,609,559,611,731
,RMBS,Rambus,NASDAQ,반도체,45627,1997,99.99,-0.03586925079548742,0,10758.31,,0.46018828991488264,171.99323040229584,42.863987582513616,PER (2),0.07666900613338501,8.486030021176626,PBR (5),0.023646564677518356,185,209,230,196,231,295,315,375,-40,18,-14,334,180,269,317,380
,EXAS,EXACT Sciences,NASDAQ,건강관리,45627,1995,56.72,0.00943228332443491,0,10738.18,0.042800000000000005,0.025888291274932154,37.97441766883546,-63.41244708793851,PER (1),-2.3058576418438737,4.437673596501486,PBR (3),-0.025757717562791216,136,-102,-224,156,211,378,534,743,-824,-596,-624,-204,-1029,-121,72,253
,BMRN,BioMarin Pharmaceutical,NASDAQ,건강관리,45627,1996,55.43,-0.002519344970307702,0,10643.37,0.1258,0.29878273807780403,232.38964394803142,17.26299258469716,PER (1),0.6255171925326892,1.7286280477482454,PBR (2),-0.1356859761258773,85,305,176,159,573,693,1186,1327,859,-64,142,168,427,680,867,1022
,JKHY,Jack Henry and Associates,NASDAQ,소프트웨어,45809,1985,146.26,-0.00034174014079702,0,10628.01,0.2046,0.24070362423070576,69.03134049834529,23.23003332335212,PER (2),-0.04557806749959192,4.861326586550562,PBR (2),-0.023830002700690467,462,505,382,568,642,605,607,,311,363,367,382,456,467,503,536
,WLK,Westlake,NYSE,화학,45627,1991,82.31,0.03054964317015152,0,10555.95,0.0241,0.03964957905700809,70.89837801680753,#N/A PER (Oct-25),0xf,,0.8482744741565171,PBR (1),0.11615062389015418,1297,2394,3395,2336,1314,1029,1364,1535,330,2015,2247,479,602,-13,335,521
,TFII,TFI International,NYSE,운송,45627,2008,91.16,0.017637865594998914,0,10479.51,0.17010000000000003,0.08459330418913831,41.29493659015457,19.677074822325835,PER (3),0.1225600697326299,2.847004859040791,PBR (2),0.0007046956206648858,,855,972,1014,1063,907,1045,1136,276,754,823,505,422,375,482,593
,PR,Permian Resources Class A,NYSE,에너지,45627,2015,12.59,0.01696284329563813,0,10468.31,0.0885,0.3130667980706359,31.787496643645014,9.103266502670543,PER (3),-0.0011046266272262129,0.9204849459030577,PBR (2),-0.08409458119098723,171,526,1372,2213,3412,3582,3436,3814,-683,138,515,476,985,1095,1043,1334
,009150.KS,삼성전기,KOSPI,IT하드웨어,45627,1973,"₩ 195,800",0.012933264355923457,0,10433.785704135284,0.08289999999999999,0.08560500316370953,102.63440385908433,24.373039236128946,PER (4),0.03591081890838921,1.6143787137835404,PBR (3),0.004279137656945764,15881,17312,15754,11804,14298,15033,17075,19369,6040,8924,9806,4230,6791,6128,8224,9696
,2413.T,M3,Tokyo,소프트웨어,45717,2000,"JP¥ 2,260.00",,0,10409.626831253392,0.1286,0.2039754812081412,64.1958201235943,34.47563760939929,PER (2),-0.04788089798845474,3.940102191787487,PBR (1),0.2918367841926188,46627,52107,57113,58311,51743,58095,67807,75713,37822,63846,49027,45271,40485,47143,52831,59247
,ALB,Albemarle,NYSE,화학,45627,1993,88.22,0.006962675493665138,0,10381.99,0.013000000000000001,0.01699146431031399,125.15272951088303,-41.60648810817083,PER (1),-5.379630327175877,1.0715008664781285,PBR (1),0.050491045566792625,799,344,1908,1325,702,892,852,1064,376,124,2690,1573,-1179,-164,78,455
,CNM,Core & Main Class A,NYSE,기계,45658,2021,52.53,-0.011665098777046023,0,10370.74,0.2323,0.09784518751808098,64.9208035978848,23.056615605612436,PER (4),-0.04977150874720604,5.237947862112207,PBR (4),-0.06069847483577706,220,-31,401,1069,621,580,654,765,45,166,366,371,411,488,545,600
,SFM,Sprouts Farmers Market,NASDAQ,필수소비재,45627,2011,105.93,0.005887380115848551,0,10352.13,0.3582,0.07905540358201854,8.67188793815235,21.073714244522183,PER (3),0.19279548575192784,7.259709795854895,PBR (4),-0.010601731399673575,494,365,371,465,645,746,850,905,287,244,261,259,381,526,596,668
,AR,Antero Resources,NYSE,에너지,45627,2002,33.32,-0.005076142131979711,0,10293.58,0.12359999999999999,0.23848201340248576,26.702158135332354,21.41028446681381,PER (2),-0.12192955023319996,1.57773830882202,PBR (5),-0.01391355698623753,736,1660,3051,995,849,1971,2245,2131,-1268,-187,1872,198,57,702,1049,1027
,OVV,Ovintiv,NYSE,에너지,45627,2020,40.12,0.01415571284125372,0,10292.07,0.11699999999999999,0.22267689704659052,29.592318268212917,8.787842363065323,PER (4),0.08158059853111665,0.9901723986087207,PBR (2),0.01231682924853228,1895,3129,3866,4167,3721,3744,3714,4028,-6097,1416,3637,2085,1125,1247,1358,1645
,AOS,A O Smith,NYSE,기계,45627,1986,73.35,-0.002583627957574275,0,10278.5,0.3073,0.19380426733199804,46.73741554159999,19.32339221546254,PER (2),-0.02370129011178257,5.624281379716665,PBR (3),0.021899864586266693,562,641,391,670,582,585,634,718,345,487,236,557,534,543,584,614
,ARMK,ARAMARK,NYSE,"호텔,레저서비스",45536,2006,39,0.012723967800571279,0,10251.19,0.1716,0.0579998221902524,28.323381344479827,19.921289659271277,PER (3),-0.08582992003344048,3.1798360240568226,PBR (5),-0.053620230935469415,177,657,694,766,727,892,1073,1157,-462,-91,194,674,263,516,611,715
,0960.HK,Longfor Group Holdings,Hongkong,은행,45627,2007,HK$ 10.98,-0.02399999999999991,0,10181.260281719104,0.0282,0.09100293770039611,990.9753523720678,14.756585002271782,PER (4),0.09505755779578173,0.4181562158749264,PBR (1),0.10041109440770102,41326,34386,11612,36514,32257,20580,17136,35671,22505,28747,28398,14215,11279,4081,5581,7007
,7309.T,Shimano,Tokyo,"화장품,의류,완구",45627,1921,"JP¥ 17,055.00",,0,10145.781673901249,0.0697,0.13331480618209202,111.99537100802257,39.341116731646856,PER (4),0.08403862450719823,1.7380934635019976,PBR (1),0.03457944256071288,91047,112438,110684,114567,87031,71548,82521,98378,63474,115938,128179,61144,76330,33236,61205,75615
,CART,Maplebear,NASDAQ,소프트웨어,45627,2012,38.18,-0.02849872773536888,0,10058.07,0.16329999999999997,0.17024747691112155,92.6557849994834,21.577159098648487,PER (4),-0.060074746587596484,2.9032712182868496,PBR (4),0.008080284127378379,-91,-204,277,586,687,879,1045,1135,-70,-73,428,-1622,457,509,639,755
,259960.KS,크래프톤,KOSPI,소프트웨어,45627,2007,"₩ 299,000",0.0016750418760469454,0,10051.84027284354,0.1471,0.42082231212074056,114.94706602353138,14.125287100605453,PER (2),0.024844627946083886,1.774749137752069,PBR (3),-0.016078094108347152,6490,7139,5127,6623,9079,10627,10870,11910,5563,5199,5002,5954,13061,9585,12479,13701
,PEN,Penumbra,NYSE,건강관리,45627,2004,256.06,0.010138467000670559,0,9986.117,0.1283,0.1565403438980345,168.92030630048663,101.13426499525329,PER (1),1.494678465595789,7.626973670419436,PBR (3),-0.057962183675228096,-33,10,-56,97,168,223,218,262,-16,5,-2,91,14,149,197,248
,LSCC,Lattice Semiconductor,NASDAQ,반도체,45627,1985,72.71,-0.0021956909564980753,0,9953.677,0.2535,0.3387283811543304,123.75422601174523,80.04992868266113,PER (3),0.02735129455568952,13.933742712102557,PBR (2),0.08217991065307961,92,168,239,270,141,165,235,260,47,96,179,259,61,145,205,259
,AUR,Aurora Innovation Class A,NASDAQ,소프트웨어,45627,2021,5.39,0.009363295880149725,0,9946.341,-0.44909999999999994,-26.19700460829493,,-11.309101331149003,0xf,,5.0690890215696705,PBR (3),0.13366208150120396,-192,-563,-508,-598,-611,-617,-615,-547,-214,-755,-1723,-796,-748,-854,-864,-798
,TECH,Bio Techne,NASDAQ,건강관리,45809,1981,62.95,0.013850861652439983,0,9800.902,0.13699999999999998,0.32748083817772444,112.85028320085716,83.70636718710745,PER (4),-0.12566221545138745,4.874796940701246,PBR (2),0.05201984153250505,352,325,254,299,288,357,500,444,140,272,285,168,73,314,346,392
,AIT,Applied Industrial Technologies,NYSE,기계,45809,1988,258.41,-0.002893965118073827,0,9755.254,0.2021,0.11174143389312484,78.13402598721953,25.174895026674292,PER (5),0.018401902373555545,5.2795428126236175,PBR (5),0.009472813121150558,242,188,344,371,492,445,466,517,145,257,347,386,393,407,441,474
,AVTR,Avantor,NYSE,건강관리,45627,2016,14.29,0.03776325344952802,0,9742.046,0.1038,0.15682470891186098,66.06347300552606,14.816888105094558,PER (1),0.17501095202970318,1.6208032554146736,PBR (1),0.13342884994033133,930,954,844,870,841,708,824,889,117,573,687,321,712,666,717,780
,ACI,Albertsons Company Class A,NYSE,필수소비재,45689,2015,17.38,0.0017291066282418832,0,9730.131,0.33,0.02320792985528184,7.22474747146412,8.987156261886847,PER (3),0.025053465855357615,2.922737919287701,PBR (2),0.09159212671809569,3903,3513,2854,2660,2681,2575,3089,3077,850,1620,1514,1296,959,1187,1215,1238
,GNRC,Generac Holdings,NYSE,IT가전,45627,2006,165.67,-0.025413259603506266,0,9720.845,0.1625,0.1447554156606453,108.29380574806876,23.007810748735555,PER (2),0.034669248657266616,3.572358604787655,PBR (2),-0.07211464810710266,487,411,59,522,741,550,591,668,351,550,400,215,316,444,523,599
,IPG,Interpublic Group of Companies,NYSE,"미디어,교육",45627,1930,26.5,0.009139375476009182,0,9693.217,0.2676,0.1703777861020594,-15.44708998723786,9.699758758121503,PER (2),-0.09785421071938594,2.538046678423674,PBR (2),0.006662043995507849,1847,2076,609,555,1055,1066,1375,1438,351,953,938,1098,690,1087,1130,1193
,LEVI,Levi Strauss Class A,NYSE,"화장품,의류,완구",45597,1970,24.45,0.0028712059064808226,0,9673.751,0.2389,0.12057227781385164,79.2818030167179,20.15795929082797,PER (3),0.011655542269829455,4.338015843819223,PBR (3),0.056120716693663475,470,737,228,436,898,623,725,829,-127,554,569,250,211,522,575,627
,PPC,Pilgrims Pride,NASDAQ,필수소비재,45627,1986,40.72,-0.00488758553274693,0,9672.932,0.2683,0.08677591444870313,36.503726716188154,7.65898591023972,PER (1),0.1296439395633806,2.4131434809230448,PBR (3),0.06423086259009692,724,326,670,678,1990,1170,1167,1350,95,31,746,322,1086,1310,1128,1007
,ALGN,Align Technology,NASDAQ,건강관리,45627,1997,132.17,0.026961926961927007,0,9580.523,0.1611,0.22605241019805786,109.81182990723505,14.453057394654339,PER (1),0.28243632605628566,2.3111600303571014,PBR (1),0.3436976920680823,662,1173,569,786,738,749,865,994,1776,772,362,445,421,733,776,834
,UWMC,UWM Holdings Class A,NYSE,은행,45627,2019,5.98,-0.014827018121911006,0,9563.92,1.0223,0.4619528597714256,1085.0178359096315,36.78492352195434,PER (4),0.17448670248896359,8.851261843177685,PBR (2),-0.24218648602930792,56,-9957,8268,165,-6241,,,,3383,98,42,-13,14,370,717,941
,NVMI,Nova,NASDAQ,반도체,45627,1993,322.03,-0.02118541033434662,0,9548.983,0.2402,0.332839996975164,122.31009146624615,40.04002755531431,PER (4),-0.022027507159495863,#N/A PBR (Oct-25),0xf,,60,132,120,124,235,237,261,291,48,93,140,136,184,275,294,316
,CPB,Campbell Soup,NYSE,필수소비재,45839,1922,31.95,0.011075949367088445,0,9520.861,0.1852,0.13113178972537204,24.563549011820683,15.082068162432979,PER (3),-0.04498539417869385,2.3958595177324966,PBR (2),-0.06205646479765248,1035,1181,1143,1185,1131,1280,1177,1213,1002,757,858,567,602,750,788,825
,MTSI,MACOM Technology Solutions,NASDAQ,반도체,45536,2009,127.41,-0.005308767273011217,0,9488.386,0.1746,0.26816967991050483,114.96035173571066,36.22539671264044,PER (2),0.12083529432674633,6.9840761277795185,PBR (3),0.06525470013796264,171,148,177,167,163,236,336,396,-46,38,440,92,77,263,313,339
,PEGA,Pegasystems,NASDAQ,소프트웨어,45627,1983,55.46,-0.03614876607577333,0,9488.134,0.28809999999999997,0.2608584468793605,155.68906094813545,34.53094947173356,PER (2),-0.014190091591482323,9.32642798905022,PBR (2),0.021354754745799953,-1,39,22,218,346,467,564,614,-61,-63,-346,68,99,363,387,412
,MNDY,mondaycom,NASDAQ,소프트웨어,45627,2012,183.57,0.007187534291671183,0,9463.302,0.187,0.14036836641389314,-3.141754006339122,63.27597512426036,PER (2),-0.17767341207628107,7.784836075017092,PBR (2),0.02297451708503173,-37,16,27,215,311,343,448,539,-152,-129,-137,-2,32,210,260,351
,DVA,Davita,NYSE,건강관리,45627,1994,131.16,-0.007115821347464024,0,9377.94,1.3388,0.15493223326783032,59.66147170394149,12.09233492894956,PER (3),-0.06640919290101821,#N/A PBR (Oct-25),0xf,,1979,1931,1565,2059,2022,1865,2066,2087,774,978,560,692,936,845,916,955
,003670.KS,포스코퓨처엠,KOSPI,화학,45627,1971,"₩ 146,500",-0.006779661016949157,0,9258.647150774477,0.0223,0.037765328290274146,116.16549437901541,#N/A PER (Oct-25),0xf,,3.656802737346294,PBR (1),0.09485111896595644,383,1030,-610,-4448,6709,2534,5214,6197,296,1342,1183,287,-2123,179,942,1823
,LBRDK,Liberty Broadband Series C,NASDAQ,"미디어,교육",45627,2014,64.53,0.03946520618556715,0,9255.851,0.1166,0.010291177489620074,67.00075261119372,9.010550024633753,PER (1),0.41898425584783516,0.7641148763793854,PBR (1),0.2735247939656422,-96,3,-56,16,104,162,151,,398,732,1257,688,869,1060,1328,1460
,MGM,MGM Resorts International,NYSE,"호텔,레저서비스",45627,1986,33.93,-0.02359712230215827,0,9235.442,0.2782,0.09358242695090455,19.131824717117027,13.75642501909114,PER (3),0.027584837622857794,2.8274064765673588,PBR (3),0.0017383442222704826,-1493,1373,1731,2717,2362,2417,2456,2794,-1033,1254,1473,1142,747,665,722,831
,018260.KS,삼성에스디에스,KOSPI,소프트웨어,45627,1985,"₩ 166,700",0.0006002400960383181,0,9159.542418644309,0.08470000000000001,0.06981327742470243,24.353439384610144,16.429049343987725,PER (3),-0.03535857062824366,1.3142051445078347,PBR (3),-0.055378153094099325,9794,9802,12898,14608,12380,12674,14189,14199,4435,6112,10997,6934,7570,7909,8728,9538
,066570.KS,LG전자,KOSPI,IT가전,45627,2002,"₩ 76,400",0.017310252996005415,0,9142.340486002558,0.06509999999999999,0.03560071296380194,47.073713283954135,12.691747103971936,PER (2),-0.00020701263575906292,0.6249003350758995,PBR (1),0.13618242741072617,46286,26774,31078,59136,38427,57895,57113,56229,19683,10317,11964,7129,3675,13502,14966,18444
